N	Unused	Total	%Cov	%Cov(50)	%Cov(95)	Accession	Name	Species	Peptides(95%)			Biological Processes	Molecular Function	PANTHER ID
25	0	8.31	39.8299992084503	26.8400013446808	21.6499999165535	Efra.gene14059_i1_length735.p1	Actin, cytoskeletal (M)	i1_length735.p1	4					
25	0	4	32.9499989748001	32.9499989748001	32.9499989748001	Efra.gene71089_i0_length264.p1	Actin (Fragment)	i0_length264.p1	2					
26	2.04	2.04	14.8599997162819	14.8599997162819	14.8599997162819	Efra.gene99937_i0_length225.p1	Efra.gene99937_i0_length225.p1		4					
27	2.03	2.03	43.0099993944168	43.0099993944168	15.0499999523163	Efra.gene62669_i0_length282.p1	Neuromacin-like protein	i0_length282.p1	2					
28	2.02	2.02	23.9999994635582	11.9999997317791	11.9999997317791	Efra.gene38556_i0_length385.p1	Efra.gene38556_i0_length385.p1		1					
29	2	2.06	15.8500000834465	4.91800010204315	4.91800010204315	Efra.gene26810_i2_length552.p1	Peptidyl-prolyl cis-trans isomerase (PPIase) (EC 5.2.1.8) (Cyclophilin) (Cyclosporin A-binding protein) (Rotamase)	i2_length552.p1	1					
30	2	2	5.76899982988834	1.28199998289347	1.28199998289347	Efra.gene482_i1_length4723.p1	Pregnancy zone protein (Alpha-2-macroglobulin) (Alpha-2-M) [Cleaved into: Alpha-2-macroglobulin 165 kDa subunit; Alpha-2-macroglobulin 35 kDa subunit]	Cleaved into: Alpha-2-macroglobulin 165 kDa subunit; Alpha-2-macroglobulin 35 kDa subunit	1					
31	2	2	24.379999935627	15.0000005960464	15.0000005960464	Efra.gene30394_i1_length483.p1	Versican core protein (Chondroitin sulfate proteoglycan core protein 2) (Chondroitin sulfate proteoglycan 2) (Large fibroblast proteoglycan) (PG-M)	i1_length483.p1	1					
32	2	2	38.9499992132187	20.0000002980232	20.0000002980232	Efra.gene59690_i0_length288.p1	Cysteine-rich protein 1 (CRP-1)	i0_length288.p1	1					
33	2	2	23.2600003480911	13.9500007033348	13.9500007033348	Efra.gene41171_i1_length366.p1	Efra.gene41171_i1_length366.p1		1					
33	0	2	10.2600000798702	10.2600000798702	10.2600000798702	Efra.gene41171_i0_length356.p1	Efra.gene41171_i0_length356.p1		1					
34	2	2	10.4699999094009	6.2830001115799	6.2830001115799	Efra.gene25799_i1_length576.p1	Versican core protein (Chondroitin sulfate proteoglycan core protein 2) (Chondroitin sulfate proteoglycan 2) (Large fibroblast proteoglycan) (PG-M)	i1_length576.p1	1					
35	2	2	12.3700000345707	8.24699997901917	8.24699997901917	Efra.gene25400_i1_length585.p1	Titin (EC 2.7.11.1) (Connectin) (Rhabdomyosarcoma antigen MU-RMS-40.14)	i1_length585.p1	1					
36	2	2	7.00799971818924	4.31299991905689	4.31299991905689	Efra.gene12747_i0_length1116.p1	Efra.gene12747_i0_length1116.p1		1					
37	2	2	17.8000003099442	17.8000003099442	17.8000003099442	Efra.gene42777_i0_length357.p1	Efra.gene42777_i0_length357.p1		1					
38	2	2	11.1800000071526	11.1800000071526	11.1800000071526	Efra.gene25400_i0_length486.p1	Titin (EC 2.7.11.1) (Connectin) (Rhabdomyosarcoma antigen MU-RMS-40.14)	i0_length486.p1	1					
39	2	2	7.25400000810623	7.25400000810623	7.25400000810623	Efra.gene20233_i3_length579.p1	C-type mannose receptor 2 (C-type lectin domain family 13 member E) (Endocytic receptor 180) (Macrophage mannose receptor 2) (Urokinase-type plasminogen activator receptor-associated protein) (UPAR-associated protein) (Urokinase receptor-associated protein) (CD antigen CD280)	i3_length579.p1	1					
39	0	2	12.1699996292591	12.1699996292591	12.1699996292591	Efra.gene20233_i2_length690.p1	Mannose-binding protein A (MBP-A) (28 kDa mannan-binding protein monomeric subunit) (pMBP-28) (Mannan-binding lectin A) (MBL-A) (Mannose-binding lectin A)	i2_length690.p1	1					
39	0	2	11.2899996340275	11.2899996340275	11.2899996340275	Efra.gene20233_i0_length744.p1	C-type mannose receptor 2 (C-type lectin domain family 13 member E) (Endocytic receptor 180) (Macrophage mannose receptor 2) (Urokinase-type plasminogen activator receptor-associated protein) (UPAR-associated protein) (Urokinase receptor-associated protein) (CD antigen CD280)	i0_length744.p1	1					
40	1.88	1.88	13.1600007414818	10.530000180006	10.530000180006	Efra.gene44522_i0_length345.p1	Efra.gene44522_i0_length345.p1		1					
41	1.8	1.8	17.3299998044968	15.9999996423721	15.9999996423721	Efra.gene42768_i0_length273.p1	Efra.gene42768_i0_length273.p1		1					
42	1.78	1.78	18.0399999022484	3.13699990510941	3.13699990510941	Efra.gene7598_i0_length1533.p1	Efra.gene7598_i0_length1533.p1		1					
43	1.76	1.76	9.740000218153	9.740000218153	5.19500002264977	Efra.gene31742_i2_length462.p1	Efra.gene31742_i2_length462.p1		1					
43	0	1.76	19.2300006747246	19.2300006747246	10.2600000798702	Efra.gene31742_i1_length237.p1	Efra.gene31742_i1_length237.p1		1					
43	0	1.76	10.2700002491474	10.2700002491474	5.47900013625622	Efra.gene26841_i0_length549.p1	Efra.gene26841_i0_length549.p1		1					
44	1.7	1.7	7.33499974012375	1.65299996733665	1.65299996733665	Efra.gene1853_i0_length2945.p1	Filamin-A (FLN-A) (Actin-binding protein 280) (ABP-280) (Alpha-filamin) (Endothelial actin-binding protein) (Filamin-1) (Non-muscle filamin)	i0_length2945.p1	1					
45	1.66	1.66	40.9900009632111	9.93800014257431	9.31700021028519	Efra.gene30096_i0_length486.p1	Collectin-12 (Collectin placenta protein 1) (CL-P1) (hCL-P1) (Nurse cell scavenger receptor 2) (Scavenger receptor class A member 4) (Scavenger receptor with C-type lectin)	i0_length486.p1	1					
46	1.62	1.62	10.8800001442432	10.8800001442432	10.8800001442432	Efra.gene32379_i0_length452.p1	Efra.gene32379_i0_length452.p1		1					
47	1.58	1.58	20.2999994158745	6.93100020289421	6.93100020289421	Efra.gene22328_i1_length673.p1	Calponin-3 (Calponin, acidic isoform)	i1_length673.p1	1					
47	0	1.55	19.8500007390976	10.2899998426437	10.2899998426437	Efra.gene35823_i0_length411.p1	Transgelin-2	i0_length411.p1	1					
48	1.29	1.29	29.7300010919571	8.10799971222878	5.40499985218048	Efra.gene9742_i0_length1332.p1	Deleted in malignant brain tumors 1 protein (Glycoprotein 340) (Gp-340) (Hensin) (Salivary agglutinin) (SAG) (Surfactant pulmonary-associated D-binding protein)	i0_length1332.p1	2					
48	0	1.29	35.5100005865097	11.2099997699261	7.47700035572052	Efra.gene15484_i0_length963.p1	Deleted in malignant brain tumors 1 protein (Glycoprotein 340) (Gp-340) (Hensin) (Salivary agglutinin) (SAG) (Surfactant pulmonary-associated D-binding protein)	i0_length963.p1	2					
48	0	1.29	14.7599995136261	8.57099965214729	5.71400001645088	Efra.gene9742_i3_length630.p1	Deleted in malignant brain tumors 1 protein (Glycoprotein 340) (Gp-340) (Hensin) (Salivary agglutinin) (SAG) (Surfactant pulmonary-associated D-binding protein)	i3_length630.p1	2					
48	0	1.29	12.8600001335144	12.8600001335144	8.57099965214729	Efra.gene35010_i0_length420.p1	Deleted in malignant brain tumors 1 protein (Glycoprotein 340) (Gp-340) (Hensin) (Salivary agglutinin) (SAG) (Surfactant pulmonary-associated D-binding protein)	i0_length420.p1	2					
49	1.18	1.18	30.7099997997284	11.4200003445148	11.4200003445148	Efra.gene19703_i0_length765.p1	LIM and SH3 domain protein 1 (LASP-1) (Metastatic lymph node gene 50 protein) (MLN 50)	i0_length765.p1	2					
49	0	1.18	26.8099993467331	10.5099998414516	10.5099998414516	Efra.gene18178_i0_length831.p1	LIM and SH3 domain protein 1 (LASP-1) (Metastatic lymph node gene 50 protein) (MLN 50)	i0_length831.p1	2					
50	1.15	1.15	8.91100019216537	4.94999997317791	4.94999997317791	Efra.gene16536_i2_length909.p1	Efra.gene16536_i2_length909.p1		1					
50	0	1.15	14.4199997186661	14.4199997186661	14.4199997186661	Efra.gene16536_i3_length315.p1	Efra.gene16536_i3_length315.p1		1					
51	1.12	2.72	20.7499995827675	9.93399992585182	4.85699996352196	Efra.gene9364_i0_length1362.p1	Efra.gene9364_i0_length1362.p1		2					
51	0	2.4	14.7100001573563	5.51699995994568	5.51699995994568	Efra.gene10049_i0_length1308.p1	Efra.gene10049_i0_length1308.p1		2					
52	1.11	1.12	7.23299980163574	4.71699982881546	4.71699982881546	Efra.gene15574_i0_length957.p1	Efra.gene15574_i0_length957.p1		1					
53	1.07	1.07	58.0200016498566	35.8000010251999	35.8000010251999	Efra.gene82151_i1_length246.p1	Efra.gene82151_i1_length246.p1		1					
53	0	1.07	62.6699984073639	38.6700004339218	38.6700004339218	Efra.gene82151_i0_length228.p1	Efra.gene82151_i0_length228.p1		1					
54	1.04	1.04	6.69099986553192	2.04499997198582	2.04499997198582	Efra.gene6870_i1_length1617.p1	Efra.gene6870_i1_length1617.p1		1					
55	0.9	0.9	21.9500005245209	7.31699988245964	7.31699988245964	Efra.gene29637_i0_length495.p1	Lysozyme (EC 3.2.1.17) (1,4-beta-N-acetylmuramidase) (Invertebrate-type lysozyme)	i0_length495.p1	1					
55	0	0.9	21.9500005245209	7.31699988245964	7.31699988245964	Efra.gene29528_i1_length495.p1	Lysozyme 1 (EC 3.2.1.17) (1,4-beta-N-acetylmuramidase 1) (Invertebrate-type lysozyme 1) (cv-lysozyme 1)	i1_length495.p1	1					
55	0	0.9	15.9799993038177	7.10100010037422	7.10100010037422	Efra.gene25800_i0_length528.p1	Lysozyme (EC 3.2.1.17) (1,4-beta-N-acetylmuramidase) (Invertebrate-type lysozyme)	i0_length528.p1	1					
55	0	0.9	13.1600007414818	7.89500027894974	7.89500027894974	Efra.gene31924_i2_length459.p1	Lysozyme (EC 3.2.1.17) (1,4-beta-N-acetylmuramidase) (Invertebrate-type lysozyme)	i2_length459.p1	1					
55	0	0.9	10.4699999094009	6.2830001115799	6.2830001115799	Efra.gene25800_i2_length576.p1	Lysozyme (EC 3.2.1.17) (1,4-beta-N-acetylmuramidase) (Invertebrate-type lysozyme)	i2_length576.p1	1					
56	0.78	0.78	12.66999989748	3.99999991059303	3.99999991059303	Efra.gene9478_i0_length1353.p1	Gelsolin-like protein 2 (Actin-modulator) (EWAM-P2)	i0_length1353.p1	1					
57	0.75	0.75	10.1899996399879	10.1899996399879	10.1899996399879	Efra.gene49456_i1_length324.p1	Efra.gene49456_i1_length324.p1		1					
57	0	0.75	15.7100006937981	15.7100006937981	15.7100006937981	Efra.gene49456_i0_length210.p1	Efra.gene49456_i0_length210.p1		1					
58	0.67	0.67	11.6099998354912	3.96599993109703	3.96599993109703	Efra.gene13656_i0_length1062.p1	Efra.gene13656_i0_length1062.p1		1					
59	0.6	0.6	27.0999997854233	10.2799996733665	0	Efra.gene49354_i0_length324.p1	Protocadherin Fat 3 (hFat3) (Cadherin family member 15) (FAT tumor suppressor homolog 3)	i0_length324.p1	0					
59	0	0.57	27.9100000858307	6.39500021934509	0	Efra.gene28361_i0_length519.p1	Protocadherin Fat 1 (Cadherin family member 7) (Cadherin-related tumor suppressor homolog) (Protein fat homolog) [Cleaved into: Protocadherin Fat 1, nuclear form]	Cleaved into: Protocadherin Fat 1, nuclear form	0					
60	0.49	2	15.6900003552437	15.6900003552437	15.6900003552437	Efra.gene22225_i1_length309.p1	Calmodulin-beta (Cam B) (Fragment)	i1_length309.p1	1					
61	0.45	0.45	4.02299985289574	2.10699997842312	0	Efra.gene7272_i0_length1569.p1	Retinoblastoma-binding protein 5 (RBBP-5)	i0_length1569.p1	0					
62	0.41	0.41	57.889997959137	16.8400004506111	8.42100009322166	Efra.gene59574_i0_length288.p1	Neuromacin	i0_length288.p1	1					
63	0.3	0.3	15.8399999141693	1.55300004407763	0	cont|0010|KER	keratin 1 (epidermolytic hyperkeratosis) [Homo sapiens (contaminant)]	Homo sapiens (contaminant)	0					
63	0	0.3	15.8399999141693	1.55300004407763	0	cont|0009|KER	keratin 1 [Homo sapiens (contaminant)]	Homo sapiens (contaminant)	0					
63	0	0.3	15.8399999141693	1.55300004407763	0	cont|0007|K2C1_HUMAN	Keratin, type II cytoskeletal 1 (Cytokeratin 1) (K1) (CK 1) (67 kDa cytokeratin) (Hair alpha protein) [Homo sapiens (contaminant)]	Homo sapiens (contaminant)	0					
64	0.28	0.28	10.9399996697903	10.9399996697903	0	Efra.gene38386_i0_length387.p1	Actin-depolymerizing factor 2, isoform c (Uncoordinated protein 60)	i0_length387.p1	0					
65	0.26	0.26	28.2099992036819	28.2099992036819	14.5300000905991	Efra.gene43037_i0_length354.p1	Efra.gene43037_i0_length354.p1		1					
66	0.24	0.26	8.8239997625351	4.04400005936623	0	Efra.gene18440_i0_length819.p1	Mammalian ependymin-related protein 1 (MERP-1)	i0_length819.p1	0					
67	0.24	0.24	2.89900004863739	2.89900004863739	2.89900004863739	RRRRREfra.gene8400_i1_length1452.p1	REVERSED Deleted in malignant brain tumors 1 protein (Glycoprotein 340) (Gp-340) (Hensin) (Salivary agglutinin) (SAG) (Surfactant pulmonary-associated D-binding protein)	i1_length1452.p1	1					
68	0.21	0.21	17.9700002074242	8.59400033950806	0	RRRRREfra.gene38330_i0_length387.p1	REVERSED 60S ribosomal protein L3	i0_length387.p1	0					
69	0.19	0.19	13.1600007414818	13.1600007414818	0	RRRRREfra.gene58404_i0_length292.p1REVERSED		i0_length292.p1REVERSED	0					
70	0.17	0.17	7.01799988746643	1.05299996212125	0	Efra.gene1287_i0_length3423.p1	Nephronectin	i0_length3423.p1	0					
70	0	0.17	7.05099999904633	1.92300006747246	0	Efra.gene5067_i0_length1875.p1	CUB and sushi domain-containing protein 2 (CUB and sushi multiple domains protein 2)	i0_length1875.p1	0					
71	0.15	0.15	3.86000014841557	3.86000014841557	0	Efra.gene17074_i1_length884.p1	Development-specific protein LVN1.2	i1_length884.p1	0					
72	0.13	0.13	13.4700000286102	4.87099997699261	0	Efra.gene13900_i0_length1047.p1	Efra.gene13900_i0_length1047.p1		0					
73	0.13	0.13	17.9900005459785	8.63299965858459	0	Efra.gene34789_i0_length420.p1	Efra.gene34789_i0_length420.p1		0					
73	0	0.13	13.3300006389618	13.3300006389618	0	Efra.gene60545_i1_length273.p1	Efra.gene60545_i1_length273.p1		0					
74	0.12	0.12	27.1600008010864	6.79000020027161	0	RRRRREfra.gene30049_i0_length486.p1REVERSED		i0_length486.p1REVERSED	0					
75	0.09	0.09	4.86899986863136	0.593800004571676	0	Efra.gene378_i2_length5055.p1	Laminin subunit gamma-1	i2_length5055.p1	0					
76	0.07	0.07	3.86499986052513	0.492599979043007	0	Efra.gene76_i0_length7917.p1	Lysine-specific demethylase 3B (EC 1.14.11.-) (JmjC domain-containing histone demethylation protein 2B) (Jumonji domain-containing protein 1B) (Nuclear protein 5qNCA)	i0_length7917.p1	0					
77	0.05	0.05	7.46000036597252	3.0239999294281	0	Efra.gene8033_i3_length1491.p1	V-type proton ATPase subunit B (V-ATPase subunit B) (Vacuolar proton pump subunit B)	i3_length1491.p1	0					
